machine_id,machine_type,temperature,vibration,current,load,operating_hours,maintenance_count,ambient_temperature,humidity,risk_score,failure
MCH-PUM-1001,Pump,49.73,2.139,13.63,73.61,5256.5,6,24.78,38.28,0.0396,0
MCH-PUM-1001,Pump,51.48,2.252,12.1,59.79,5331.6,6,27.78,68.99,0.0476,0
MCH-PUM-1001,Pump,49.75,2.77,11.14,72.24,5382.9,6,23.27,58.98,0.1138,0
MCH-PUM-1001,Pump,53.25,2.72,11.15,59.51,5454.4,6,28.55,52.66,0.174,0
MCH-PUM-1001,Pump,52.37,2.743,13.74,52.08,5509.7,6,26.18,60.0,0.188,0
MCH-PUM-1001,Pump,51.89,2.863,14.15,43.55,5588.9,6,22.89,77.63,0.1587,0
MCH-PUM-1001,Pump,44.05,2.994,14.02,72.73,5664.3,6,29.11,60.5,0.2617,0
MCH-PUM-1001,Pump,52.09,3.411,15.17,53.94,5716.3,6,29.79,68.7,0.4306,0
MCH-PUM-1001,Pump,48.72,2.966,15.11,150.0,5787.1,6,25.0,48.91,0.1921,1
MCH-PUM-1001,Pump,47.33,1.395,13.48,67.59,5840.6,7,26.03,78.22,0.0491,0
MCH-PUM-1001,Pump,53.87,2.605,14.99,66.95,5904.9,7,33.48,55.67,0.2798,0
MCH-PUM-1001,Pump,51.1,2.385,14.49,80.64,5971.2,7,26.92,60.03,0.1697,0
MCH-PUM-1001,Pump,53.42,2.505,11.14,68.62,6044.4,7,19.12,72.64,0.1395,0
MCH-PUM-1001,Pump,53.0,2.139,12.14,66.83,6085.4,7,27.87,49.1,0.1209,0
MCH-PUM-1001,Pump,58.3,2.834,15.26,70.91,6134.2,7,33.92,52.72,0.4804,0
MCH-PUM-1001,Pump,49.43,2.825,12.84,63.77,6202.7,7,25.23,73.02,0.1546,0
MCH-PUM-1001,Pump,51.95,2.749,13.96,66.38,6265.2,7,23.26,28.76,0.1031,0
MCH-PUM-1001,Pump,50.97,2.984,15.89,75.99,6325.0,7,24.01,50.77,0.3016,0
MCH-PUM-1001,Pump,57.6,3.092,15.34,62.29,6367.2,7,24.47,64.47,0.5568,0
MCH-PUM-1001,Pump,49.28,2.454,15.91,62.52,6421.2,7,18.24,61.05,0.112,0
MCH-PUM-1001,Pump,50.13,2.465,13.67,70.53,6495.8,7,21.87,48.8,0.1142,0
MCH-PUM-1001,Pump,48.16,1.856,14.8,72.86,6537.0,7,27.82,31.47,0.2153,0
MCH-PUM-1001,Pump,45.02,2.624,12.94,56.88,6592.9,7,26.23,52.8,0.0385,0
MCH-PUM-1001,Pump,51.77,2.322,15.18,66.97,6670.7,8,25.21,44.61,0.0923,0
MCH-PUM-1001,Pump,50.87,2.358,11.15,61.25,6712.7,8,24.4,73.91,0.0504,0
MCH-PUM-1001,Pump,45.68,2.944,15.63,59.79,6782.7,8,25.47,62.39,0.27,0
MCH-PUM-1001,Pump,44.42,2.388,15.86,61.95,6833.0,8,28.4,68.61,0.1647,0
MCH-PUM-1001,Pump,48.27,2.493,16.19,54.34,6907.7,8,32.11,42.78,0.2227,0
MCH-PUM-1001,Pump,49.27,2.117,12.82,66.93,6977.5,8,31.98,53.44,0.0421,0
MCH-PUM-1001,Pump,51.71,2.111,14.89,70.74,7052.9,8,38.41,50.49,0.1903,0
MCH-PUM-1001,Pump,52.31,2.828,13.36,62.18,7101.6,8,30.16,45.07,0.1666,0
MCH-PUM-1001,Pump,50.27,2.898,13.27,52.1,7162.8,8,20.33,39.89,0.046,0
MCH-PUM-1001,Pump,49.54,2.024,13.16,59.58,7234.0,8,26.24,70.87,0.0325,0
MCH-PUM-1001,Pump,50.05,2.316,13.48,67.29,7283.8,8,30.34,44.11,0.0,0
MCH-PUM-1001,Pump,43.91,2.585,14.91,63.04,7333.0,8,35.27,44.43,0.1341,0
MCH-PUM-1001,Pump,49.89,2.46,13.86,65.75,7374.1,8,31.39,71.53,0.0,0
MCH-PUM-1001,Pump,50.69,2.499,14.98,60.09,7452.5,8,31.06,45.86,0.0692,0
MCH-PUM-1001,Pump,56.63,2.451,11.37,61.16,7520.9,9,32.93,61.64,0.2593,0
MCH-PUM-1001,Pump,53.03,2.694,15.46,71.44,7586.3,9,34.09,59.31,0.3039,0
MCH-PUM-1001,Pump,49.08,2.259,16.05,66.51,7656.1,9,31.22,56.48,0.1321,0
MCH-PUM-1001,Pump,50.03,3.074,14.67,53.02,7717.3,9,27.14,76.39,0.3069,0
MCH-PUM-1001,Pump,51.63,2.414,11.84,78.25,7776.4,9,30.73,54.16,0.2106,0
MCH-PUM-1001,Pump,53.25,2.283,15.38,68.8,7834.4,9,28.98,56.75,0.184,0
MCH-PUM-1001,Pump,53.14,2.154,12.05,69.3,7900.0,9,30.52,60.76,0.2197,0
MCH-PUM-1001,Pump,49.04,2.815,13.95,61.59,7948.0,9,26.75,79.25,0.201,0
MCH-PUM-1001,Pump,51.5,1.828,13.87,61.96,8023.6,9,19.66,59.67,0.0724,0
MCH-PUM-1001,Pump,43.7,2.836,15.72,75.43,8096.0,9,29.44,55.55,0.2554,0
MCH-PUM-1001,Pump,55.39,2.991,13.0,66.65,8150.0,9,29.76,33.28,0.3456,0
MCH-PUM-1001,Pump,57.51,2.832,16.03,66.76,8213.1,9,27.71,59.58,0.4318,0
MCH-PUM-1001,Pump,48.15,3.121,16.04,58.78,8258.8,9,31.87,53.96,0.2834,0
MCH-PUM-1001,Pump,52.77,3.05,14.62,75.83,8337.7,10,29.24,62.49,0.4104,0
MCH-PUM-1001,Pump,58.22,2.878,15.51,54.94,8413.8,10,24.71,69.85,0.4851,0
MCH-PUM-1001,Pump,46.35,3.144,14.13,76.31,8490.7,10,27.65,57.46,0.251,0
MCH-PUM-1001,Pump,49.74,2.369,14.68,72.46,8544.0,10,22.68,34.98,0.0586,0
MCH-PUM-1001,Pump,50.97,2.647,12.82,62.16,8590.7,10,27.97,66.16,0.0778,0
MCH-PUM-1001,Pump,58.1,2.569,14.35,77.91,8639.2,10,28.85,48.38,0.3744,0
MCH-PUM-1001,Pump,57.54,3.467,14.32,67.09,8682.8,10,28.36,43.17,0.6006,0
MCH-PUM-1001,Pump,53.84,3.375,16.88,65.33,8727.6,10,27.14,62.97,0.4975,0
MCH-PUM-1001,Pump,55.94,2.921,14.4,61.17,8770.5,10,33.79,53.12,0.4031,0
MCH-PUM-1001,Pump,52.98,3.111,18.57,60.71,8850.0,10,20.41,70.44,0.4733,0
MCH-PUM-1001,Pump,54.81,2.798,16.15,61.69,8893.0,10,27.28,60.4,0.3695,0
MCH-PUM-1001,Pump,53.12,2.932,14.24,65.63,8938.3,10,28.48,50.21,0.3066,0
MCH-PUM-1001,Pump,55.51,2.846,16.92,78.88,9011.4,10,26.14,60.82,0.5338,0
MCH-PUM-1001,Pump,57.01,3.773,16.83,56.65,9074.6,10,29.82,69.79,0.6722,0
MCH-PUM-1001,Pump,59.25,2.909,14.57,70.29,9145.6,10,20.97,52.12,0.4351,0
MCH-PUM-1001,Pump,50.88,2.711,15.24,69.1,9210.8,11,26.54,71.79,0.1942,0
MCH-PUM-1001,Pump,58.44,3.319,17.08,63.75,9286.1,11,31.43,41.66,0.6868,0
MCH-PUM-1001,Pump,60.86,3.383,16.53,72.82,9351.7,11,16.55,58.63,0.7692,1
MCH-PUM-1001,Pump,57.5,3.62,16.78,62.28,9412.5,11,27.43,55.81,0.7102,1
MCH-PUM-1001,Pump,58.49,3.791,15.7,71.73,9481.0,11,33.16,34.18,0.826,1
MCH-PUM-1001,Pump,56.59,3.265,16.04,69.55,9538.9,11,35.37,39.83,0.5576,0
MCH-PUM-1001,Pump,54.79,4.142,16.71,70.8,9592.8,11,26.39,43.67,0.6492,0
MCH-PUM-1001,Pump,66.42,4.046,16.37,75.75,9651.5,11,24.67,33.68,0.7981,1
MCH-PUM-1001,Pump,6000.0,3.946,16.96,70.29,9698.3,11,31.0,59.7,0.7881,1
MCH-PUM-1001,Pump,54.88,3.611,18.95,63.31,9770.1,11,30.56,58.98,0.7158,1
MCH-PUM-1001,Pump,62.7,3.325,15.84,68.2,9820.6,11,31.56,48.5,0.5432,0
MCH-PUM-1001,Pump,54.97,4.342,18.9,77.56,9866.7,11,31.87,61.92,0.7423,1
MCH-PUM-1001,Pump,60.29,3.508,21.21,76.3,9916.6,11,26.14,60.59,0.8632,1
MCH-PUM-1001,Pump,65.64,3.453,18.78,80.11,9990.2,11,29.54,56.13,0.8089,1
MCH-PUM-1001,Pump,61.31,3.525,17.76,83.25,10043.5,12,27.57,45.57,0.8954,1
MCH-PUM-1001,Pump,65.13,4.064,19.11,71.33,10110.9,12,30.29,47.28,0.9392,1
MCH-PUM-1001,Pump,65.08,4.181,17.39,67.38,10185.2,12,28.43,75.71,0.8334,1
MCH-PUM-1001,Pump,6000.0,3.319,17.93,71.06,10228.3,12,26.32,48.59,0.7835,1
MCH-PUM-1001,Pump,58.48,4.22,19.73,79.75,10298.9,12,21.84,58.59,0.9689,1
MCH-PUM-1001,Pump,60.12,3.949,18.82,86.98,10351.2,12,35.7,35.03,0.9516,1
MCH-PUM-1001,Pump,60.82,4.376,20.25,67.36,10399.8,12,29.97,53.71,0.8306,1
MCH-PUM-1001,Pump,64.61,4.5,19.31,73.39,10467.4,12,32.38,61.96,0.9075,1
MCH-PUM-1001,Pump,62.27,3.642,18.67,70.46,10543.8,12,31.14,66.71,0.8882,1
MCH-PUM-1001,Pump,68.9,4.645,19.77,69.29,10595.6,12,34.3,54.27,0.8517,1
MCH-PUM-1001,Pump,63.94,3.78,17.85,79.71,10658.3,12,24.87,91.71,0.888,1
MCH-PUM-1001,Pump,61.53,4.378,21.57,75.97,10709.9,12,30.29,32.88,0.9441,1
MCH-PUM-1001,Pump,62.43,3.454,20.01,60.06,10772.1,12,22.71,48.55,0.7372,1
MCH-PUM-1001,Pump,67.19,4.372,21.07,81.27,10837.0,13,32.56,54.98,0.9546,1
MCH-PUM-1001,Pump,6000.0,4.345,19.65,73.91,10901.4,13,24.73,60.06,0.8739,1
MCH-PUM-1001,Pump,64.71,4.061,18.81,83.33,10966.3,13,28.31,44.65,0.9795,1
MCH-PUM-1001,Pump,65.36,3.802,21.62,72.96,11011.7,13,26.36,55.49,0.8228,1
MCH-PUM-1001,Pump,67.45,3.923,21.17,73.56,11079.5,13,35.55,54.99,0.8444,1
MCH-PUM-1001,Pump,68.81,5.218,22.54,90.01,11146.5,13,23.92,65.95,0.9593,1
MCH-PUM-1001,Pump,68.76,3.969,20.01,72.7,11213.8,13,31.59,64.61,0.825,1
MCH-PUM-1001,Pump,64.38,4.392,20.02,83.76,11256.7,13,32.71,67.68,0.9322,1
MCH-PUM-1001,Pump,60.56,3.848,22.75,75.1,11314.6,13,25.0,74.71,0.9406,1
MCH-PUM-1001,Pump,69.2,4.475,21.02,79.74,11371.0,13,34.4,60.07,0.8374,1
MCH-PUM-1001,Pump,72.99,4.163,22.21,76.33,11414.4,13,17.94,29.46,0.89,1
MCH-PUM-1001,Pump,71.42,4.714,21.66,92.29,11463.3,13,22.92,54.67,0.9686,1
MCH-PUM-1001,Pump,180.0,4.718,19.65,88.74,11521.0,13,25.27,79.38,0.9328,1
MCH-PUM-1001,Pump,70.36,4.732,20.99,79.94,11590.7,13,29.27,45.59,0.8578,1
MCH-PUM-1001,Pump,69.04,5.702,21.72,90.16,11640.2,13,27.22,58.11,0.912,1
MCH-PUM-1001,Pump,69.88,4.905,23.86,81.14,11713.4,14,33.53,62.69,0.8824,1
MCH-PUM-1001,Pump,71.39,5.815,21.5,74.46,11775.2,14,23.16,82.97,0.8846,1
MCH-PUM-1001,Pump,70.91,5.396,23.04,93.83,11845.6,14,21.81,51.82,0.9104,1
MCH-PUM-1001,Pump,66.34,5.359,22.02,85.48,11904.5,14,37.44,50.76,0.9223,1
MCH-PUM-1001,Pump,72.96,5.368,21.8,76.13,11964.5,14,32.23,59.54,0.9066,1
MCH-PUM-1001,Pump,71.36,4.193,21.14,91.29,12029.3,14,29.61,45.85,0.9893,1
MCH-PUM-1001,Pump,73.34,5.343,21.11,75.14,12106.4,14,29.09,53.8,0.8865,1
MCH-PUM-1001,Pump,69.96,5.23,24.18,84.67,12166.1,14,28.56,53.85,0.9714,1
MCH-PUM-1001,Pump,73.78,5.629,22.86,75.27,12227.2,14,26.03,57.41,0.9362,1
MCH-PUM-1001,Pump,75.8,5.372,24.2,91.7,12291.3,14,31.98,43.79,0.9095,1
MCH-PUM-1001,Pump,74.47,5.021,21.89,78.89,12360.8,14,26.1,46.94,0.9004,1
MCH-PUM-1001,Pump,78.58,5.319,26.36,83.41,12403.7,14,26.84,55.05,0.8941,1
MCH-PUM-1001,Pump,76.7,6.108,22.51,88.47,12464.3,14,28.83,36.15,0.8664,1
MCH-PUM-1001,Pump,79.54,4.972,23.64,70.62,12523.6,15,22.96,67.58,0.8718,1
MCH-PUM-1001,Pump,72.76,5.445,23.16,79.64,12600.4,15,30.96,41.06,0.8591,1
MCH-PUM-1001,Pump,76.9,5.779,25.4,78.52,12660.2,15,31.75,45.59,0.9174,1
MCH-PUM-1001,Pump,73.38,5.961,23.26,97.51,12718.9,15,30.37,42.81,0.8682,1
MCH-PUM-1001,Pump,79.47,5.888,24.09,83.96,12797.4,15,31.03,56.58,0.9304,1
MCH-PUM-1001,Pump,75.04,5.599,25.76,95.2,12855.4,15,31.12,58.45,0.8719,1
MCH-PUM-1001,Pump,75.83,5.482,23.45,75.39,12902.6,15,29.33,57.23,0.9062,1
MCH-PUM-1001,Pump,79.81,5.679,25.23,84.07,12951.3,15,29.65,46.29,0.9045,1
MCH-PUM-1001,Pump,80.53,5.352,24.76,80.24,12995.1,15,25.89,41.5,0.8785,1
MCH-PUM-1001,Pump,82.07,5.873,27.19,83.52,13035.1,15,40.13,52.27,0.9889,1
MCH-PUM-1001,Pump,78.02,5.845,25.96,84.29,13092.4,15,35.11,57.87,0.9242,1
MCH-PUM-1001,Pump,76.84,5.901,24.93,81.07,13163.2,15,24.89,87.06,0.9248,1
MCH-PUM-1001,Pump,75.54,5.492,25.16,89.39,13232.5,15,30.22,63.12,0.9284,1
MCH-PUM-1001,Pump,81.28,5.459,24.6,79.38,13273.8,15,23.25,67.77,0.9223,1
MCH-PUM-1001,Pump,83.54,5.864,26.41,73.71,13336.6,16,31.45,57.13,0.9197,1
MCH-PUM-1001,Pump,82.1,5.491,23.81,81.3,13382.8,16,30.26,63.28,0.9481,1
MCH-PUM-1001,Pump,78.36,5.635,25.31,76.99,13460.4,16,22.31,45.14,0.8655,1
MCH-PUM-1001,Pump,78.11,5.916,27.14,77.65,13507.1,16,27.17,67.3,0.9427,1
MCH-MOT-1002,Motor,58.02,1.92,23.65,65.72,4248.5,5,32.21,36.81,0.0781,0
MCH-MOT-1002,Motor,62.84,2.301,22.99,69.76,4309.8,5,19.22,30.73,0.2673,0
MCH-MOT-1002,Motor,58.57,1.468,22.13,70.69,4362.8,5,31.78,56.64,0.0278,0
MCH-MOT-1002,Motor,60.03,1.765,24.13,64.13,4407.0,5,39.26,59.5,0.1454,0
MCH-MOT-1002,Motor,62.1,2.363,23.59,60.37,4473.6,5,33.61,50.91,0.287,0
MCH-MOT-1002,Motor,54.88,1.958,20.7,70.6,4514.9,5,26.86,78.1,0.1273,0
MCH-MOT-1002,Motor,60.19,1.819,21.25,76.64,4565.9,5,26.68,49.94,0.0623,0
MCH-MOT-1002,Motor,57.85,1.789,18.84,74.23,4609.7,5,35.76,63.65,0.0465,0
MCH-MOT-1002,Motor,56.62,1.871,20.11,68.63,4657.3,5,31.09,56.22,0.0954,0
MCH-MOT-1002,Motor,54.74,1.386,22.98,82.38,4722.9,5,33.45,32.25,0.093,0
MCH-MOT-1002,Motor,63.75,1.336,21.39,76.57,4788.0,5,30.2,39.29,0.2377,0
MCH-MOT-1002,Motor,51.45,1.733,24.28,70.11,4844.9,5,26.0,65.67,0.0772,0
MCH-MOT-1002,Motor,65.24,2.062,24.16,74.4,4888.5,5,29.06,56.07,0.3296,0
MCH-MOT-1002,Motor,55.15,1.513,21.44,71.45,4945.8,5,33.76,54.5,0.1015,0
MCH-MOT-1002,Motor,64.32,1.731,23.19,68.54,4999.9,5,33.29,62.63,0.1745,0
MCH-MOT-1002,Motor,60.65,2.294,21.64,72.69,5068.7,6,30.18,42.56,0.2875,0
MCH-MOT-1002,Motor,54.42,1.612,24.15,72.14,5131.9,6,26.78,60.36,0.012,0
MCH-MOT-1002,Motor,60.05,1.997,20.55,70.24,5191.6,6,26.75,35.97,0.0774,0
MCH-MOT-1002,Motor,66.27,1.915,19.35,60.76,5251.0,6,27.55,73.73,0.2344,0
MCH-MOT-1002,Motor,65.23,1.906,22.94,61.99,5329.7,6,31.75,50.98,0.2584,0
MCH-MOT-1002,Motor,56.74,1.853,22.7,69.08,5399.9,6,29.62,51.8,0.0924,0
MCH-MOT-1002,Motor,66.42,2.115,20.48,73.41,5459.8,6,25.03,40.78,0.3339,0
MCH-MOT-1002,Motor,53.18,2.078,21.49,68.73,5519.0,6,29.64,61.97,0.1748,0
MCH-MOT-1002,Motor,62.87,1.834,19.49,68.98,5560.1,6,33.53,75.12,0.1433,0
MCH-MOT-1002,Motor,55.24,1.947,23.7,74.35,5637.8,6,31.14,59.36,0.0693,0
MCH-MOT-1002,Motor,59.82,1.617,18.2,72.04,5690.5,6,28.74,61.69,0.0945,0
MCH-MOT-1002,Motor,62.58,2.416,22.16,69.63,5740.8,6,29.24,79.39,0.3004,0
MCH-MOT-1002,Motor,60.81,1.56,20.91,69.7,5820.7,6,33.39,76.61,0.0773,0
MCH-MOT-1002,Motor,58.49,2.548,21.14,66.57,5889.5,7,20.9,71.75,0.3197,0
MCH-MOT-1002,Motor,69.67,1.383,24.92,70.42,5931.4,7,31.22,35.23,0.3365,0
MCH-MOT-1002,Motor,63.15,1.788,23.29,65.41,5973.9,7,25.68,49.44,0.0846,0
MCH-MOT-1002,Motor,60.53,1.244,23.72,77.15,6014.9,7,25.19,59.18,0.0438,0
MCH-MOT-1002,Motor,61.31,1.612,20.23,76.31,6078.9,7,27.74,79.27,0.0603,0
MCH-MOT-1002,Motor,56.3,2.168,23.26,74.36,6121.7,7,32.76,47.17,0.2632,0
MCH-MOT-1002,Motor,59.31,1.413,21.47,78.02,6199.1,7,28.95,38.85,0.0108,0
MCH-MOT-1002,Motor,66.66,1.773,20.71,68.36,6276.5,7,22.09,72.08,0.1516,0
MCH-MOT-1002,Motor,65.47,1.815,24.86,71.54,6338.4,7,31.41,63.63,0.2703,0
MCH-MOT-1002,Motor,61.39,1.73,25.83,64.56,6403.0,7,28.02,55.18,0.116,0
MCH-MOT-1002,Motor,58.28,1.894,21.66,60.51,6454.7,7,28.04,41.79,0.0365,0
MCH-MOT-1002,Motor,60.55,1.946,23.05,73.4,6497.3,7,20.27,38.67,0.1409,0
MCH-MOT-1002,Motor,55.81,1.983,20.63,70.48,6566.8,7,25.47,61.74,0.1098,0
MCH-MOT-1002,Motor,58.21,1.485,22.54,62.72,6610.8,7,29.71,86.52,0.0174,0
MCH-MOT-1002,Motor,62.87,1.774,18.12,62.07,6654.3,7,33.13,45.52,0.1087,0
MCH-MOT-1002,Motor,59.34,1.481,19.55,69.7,6706.7,8,24.43,46.11,0.0394,0
MCH-MOT-1002,Motor,62.09,1.73,21.64,73.58,6747.2,8,27.43,51.66,0.0413,0
MCH-MOT-1002,Motor,6000.0,1.756,22.16,65.31,6804.6,8,24.56,64.23,0.3218,1
MCH-MOT-1002,Motor,61.82,1.884,22.09,74.18,6872.9,8,31.74,65.93,0.1106,0
MCH-MOT-1002,Motor,65.55,1.869,23.26,71.69,6944.9,8,28.99,46.17,0.2303,0
MCH-MOT-1002,Motor,71.38,1.688,22.14,67.32,7009.1,8,26.05,73.53,0.333,0
MCH-MOT-1002,Motor,58.1,1.324,20.48,59.75,7083.0,8,30.53,88.6,0.0427,0
MCH-MOT-1002,Motor,53.33,2.07,20.55,77.8,7139.2,8,26.87,47.42,0.2069,0
MCH-MOT-1002,Motor,63.03,1.732,21.01,68.81,7213.2,8,22.91,59.76,0.1302,0
MCH-MOT-1002,Motor,58.22,2.028,22.61,73.54,7273.5,8,27.74,69.04,0.1916,0
MCH-MOT-1002,Motor,61.78,2.078,23.5,67.36,7322.4,8,22.62,60.04,0.2311,0
MCH-MOT-1002,Motor,64.36,1.519,20.19,72.76,7400.1,8,27.72,32.37,0.187,0
MCH-MOT-1002,Motor,6000.0,1.516,24.7,80.95,7451.1,8,23.14,51.05,0.4543,1
MCH-MOT-1002,Motor,58.03,1.657,25.1,67.75,7492.2,8,30.89,37.27,0.0494,0
MCH-MOT-1002,Motor,62.48,1.302,19.89,75.04,7541.9,9,27.8,51.17,0.0806,0
MCH-MOT-1002,Motor,59.12,1.89,23.97,54.25,7596.6,9,24.67,56.91,0.1057,0
MCH-MOT-1002,Motor,61.61,1.88,21.39,66.84,7650.6,9,27.02,68.78,0.0987,0
MCH-MOT-1002,Motor,59.75,1.855,25.12,68.2,7711.6,9,31.84,69.78,0.1631,0
MCH-MOT-1002,Motor,59.16,1.701,21.49,75.13,7786.9,9,28.92,57.82,0.0273,0
MCH-MOT-1002,Motor,56.13,2.443,21.64,65.35,7838.6,9,33.72,58.38,0.3669,0
MCH-MOT-1002,Motor,59.45,1.704,21.66,61.7,7899.5,9,27.65,58.55,0.0255,0
MCH-MOT-1002,Motor,60.34,1.1,21.81,86.44,7953.1,9,31.47,45.27,0.1355,0
MCH-MOT-1002,Motor,57.03,1.394,21.3,70.55,8025.9,9,20.51,41.21,0.0043,0
MCH-MOT-1002,Motor,58.37,1.918,19.57,74.28,8072.2,9,23.26,74.71,0.0674,0
MCH-MOT-1002,Motor,55.63,1.925,25.33,71.89,8116.4,9,30.25,55.21,0.1756,0
MCH-MOT-1002,Motor,58.04,1.436,19.44,72.41,8176.5,9,23.51,58.83,0.0452,0
MCH-MOT-1002,Motor,61.19,1.653,24.81,71.94,8243.4,9,32.94,45.93,0.1512,0
MCH-MOT-1002,Motor,56.08,1.676,21.48,65.64,8315.2,9,23.14,38.04,0.0953,0
MCH-MOT-1002,Motor,55.77,1.988,18.8,61.79,8378.8,10,35.16,47.36,0.1132,0
MCH-MOT-1002,Motor,62.57,1.999,18.96,68.61,8449.7,10,21.53,84.36,0.1776,0
MCH-MOT-1002,Motor,55.81,1.488,19.01,78.12,8505.4,10,37.69,49.29,0.1317,0
MCH-MOT-1002,Motor,51.05,1.727,21.37,66.09,8546.8,10,28.89,59.74,0.0279,0
MCH-MOT-1002,Motor,58.74,1.47,23.33,70.08,8591.4,10,31.55,64.48,0.1017,0
MCH-MOT-1002,Motor,54.26,1.573,19.89,74.53,8632.9,10,29.41,68.19,0.0151,0
MCH-MOT-1002,Motor,60.83,2.16,22.94,70.41,8686.1,10,33.92,56.38,0.1778,0
MCH-MOT-1002,Motor,56.65,2.011,24.47,69.7,8745.9,10,33.23,31.36,0.1941,0
MCH-MOT-1002,Motor,59.84,1.582,26.77,69.6,8800.2,10,26.37,55.31,0.1489,0
MCH-MOT-1002,Motor,56.96,2.095,20.74,65.03,8862.6,10,33.24,71.08,0.1321,0
MCH-MOT-1002,Motor,58.18,1.728,20.39,64.03,8921.8,10,23.82,47.58,0.0361,0
MCH-MOT-1002,Motor,53.75,1.866,22.47,80.2,8988.9,10,25.33,58.55,0.1359,0
MCH-MOT-1002,Motor,58.98,2.023,23.55,71.96,9055.6,10,26.98,50.71,0.1398,0
MCH-MOT-1002,Motor,56.78,1.613,19.75,72.64,9108.3,10,32.79,44.1,0.0378,0
MCH-MOT-1002,Motor,55.86,1.709,20.62,73.61,9162.2,10,25.28,67.14,0.0675,0
MCH-MOT-1002,Motor,57.4,1.424,22.51,75.37,9225.6,11,29.09,81.87,0.0525,0
MCH-MOT-1002,Motor,58.77,1.705,22.94,64.97,9289.5,11,32.67,59.34,0.0475,0
MCH-MOT-1002,Motor,62.75,2.317,22.34,69.32,9342.0,11,34.03,66.61,0.3441,0
MCH-MOT-1002,Motor,60.02,1.859,22.72,61.86,9395.3,11,21.83,44.35,0.0739,0
MCH-MOT-1002,Motor,57.42,1.99,21.66,71.18,9463.0,11,23.1,49.46,0.0924,0
MCH-MOT-1002,Motor,62.38,1.583,22.32,83.19,9528.9,11,27.93,46.68,0.1346,0
MCH-MOT-1002,Motor,60.37,1.755,21.94,61.34,9574.3,11,24.15,53.21,0.0016,0
MCH-MOT-1002,Motor,57.74,1.747,22.12,75.34,9632.0,11,27.6,59.79,0.064,0
MCH-MOT-1002,Motor,62.29,1.913,23.73,74.28,9707.7,11,30.35,53.82,0.2869,0
MCH-MOT-1002,Motor,64.25,1.604,20.74,71.09,9749.1,11,29.66,45.11,0.1661,0
MCH-MOT-1002,Motor,59.62,1.135,21.56,69.06,9823.3,11,27.36,71.99,0.0,0
MCH-MOT-1002,Motor,56.7,1.016,21.04,67.63,9869.9,11,25.96,68.29,0.0702,0
MCH-MOT-1002,Motor,60.31,1.689,24.05,69.88,9930.1,11,24.73,34.41,0.0663,0
MCH-MOT-1002,Motor,63.02,2.483,22.12,65.41,9987.1,11,23.26,61.62,0.3701,0
MCH-MOT-1002,Motor,62.2,2.045,22.87,68.68,10027.5,12,30.26,57.05,0.1854,0
MCH-MOT-1002,Motor,67.4,1.694,23.55,55.49,10104.1,12,33.11,72.63,0.3528,0
MCH-MOT-1002,Motor,62.24,1.968,20.71,73.28,10162.3,12,24.77,47.69,0.1242,0
MCH-MOT-1002,Motor,63.9,1.588,20.53,66.13,10240.5,12,30.93,43.0,0.1467,0
MCH-MOT-1002,Motor,62.99,1.774,24.02,68.17,10292.0,12,27.14,43.27,0.1322,0
MCH-MOT-1002,Motor,56.93,1.905,21.86,63.68,10366.6,12,25.56,71.59,0.1147,0
MCH-MOT-1002,Motor,55.96,1.892,21.71,90.72,10443.5,12,29.14,50.43,0.1859,0
MCH-MOT-1002,Motor,52.64,1.828,25.99,69.3,10505.8,12,21.07,50.25,0.2039,0
MCH-MOT-1002,Motor,61.5,1.548,20.63,66.64,10553.9,12,29.44,71.06,0.1132,0
MCH-MOT-1002,Motor,61.82,1.401,19.34,73.2,10621.3,12,22.62,52.29,0.0697,0
MCH-MOT-1002,Motor,55.45,1.493,21.81,73.02,10683.3,12,32.25,62.28,0.1855,0
MCH-MOT-1002,Motor,57.02,1.479,20.98,72.46,10761.1,12,29.35,29.8,0.0769,0
MCH-MOT-1002,Motor,64.82,1.824,19.17,84.13,10818.6,12,27.88,59.61,0.2184,0
MCH-MOT-1002,Motor,58.53,1.582,26.24,76.02,10869.4,13,31.29,61.92,0.2048,0
MCH-MOT-1002,Motor,65.11,1.547,22.57,60.16,10914.9,13,19.84,58.82,0.2,0
MCH-MOT-1002,Motor,52.04,1.962,26.24,78.34,10982.8,13,26.97,55.11,0.2828,0
MCH-MOT-1002,Motor,64.49,1.697,22.07,71.8,11061.8,13,30.22,53.4,0.1807,0
MCH-MOT-1002,Motor,60.2,2.214,24.42,72.86,11102.9,13,34.88,50.36,0.3362,0
MCH-MOT-1002,Motor,62.17,2.781,19.62,65.86,11172.6,13,29.68,59.77,0.4713,0
MCH-MOT-1002,Motor,57.33,2.071,24.32,74.23,11249.6,13,24.16,71.89,0.2026,0
MCH-MOT-1002,Motor,62.4,1.861,22.45,69.53,11292.6,13,30.56,55.37,0.2215,0
MCH-MOT-1002,Motor,55.52,1.545,19.9,65.49,11337.0,13,28.89,54.68,0.1207,0
MCH-MOT-1002,Motor,62.0,1.612,24.93,68.39,11404.7,13,26.27,60.79,0.2,0
MCH-MOT-1002,Motor,56.84,2.094,18.53,76.71,11470.6,13,34.04,50.57,0.2051,0
MCH-MOT-1002,Motor,64.48,1.66,23.74,65.97,11513.4,13,26.09,45.41,0.1935,0
